Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
United Kingdom,GBR,Forest area (% of land area),AG.LND.FRST.ZS,13.1153639482495
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2857316524862.61
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.25259061284513
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,42992.8037216089
United Kingdom,GBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,47145.8840978145
United Kingdom,GBR,Gini index (World Bank estimate),SI.POV.GINI,..
United Kingdom,GBR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.5
United Kingdom,GBR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.776982247829437
United Kingdom,GBR,Income share held by highest 10%,SI.DST.10TH.10,..
United Kingdom,GBR,Income share held by highest 20%,SI.DST.05TH.20,..
United Kingdom,GBR,Income share held by lowest 10%,SI.DST.FRST.10,..
United Kingdom,GBR,Income share held by lowest 20%,SI.DST.FRST.20,..
United Kingdom,GBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,90.69200899
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.29283990345939
United Kingdom,GBR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.2049147774
United Kingdom,GBR,"International tourism, number of arrivals",ST.INT.ARVL,40283000
United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,241930
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.2560975609756
United Kingdom,GBR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.94875570783718
United Kingdom,GBR,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..
United Kingdom,GBR,New businesses registered (number),IC.BUS.NREG,664974
United Kingdom,GBR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
United Kingdom,GBR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,0.605929132212552
United Kingdom,GBR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..
United Kingdom,GBR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,15.1099996566772
United Kingdom,GBR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..
United Kingdom,GBR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,11.45
United Kingdom,GBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.398
United Kingdom,GBR,Wholesale price index (2010 = 100),FP.WPI.TOTL,..
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 10/28/2021,,,,
